PRESNATN_DAYHMINSEC,WTCD_RGDVS_CD,WTCD_RGDVS,PRSNT_WETHER_CN,NOPHN_CD,VSBT_DIST,ALL_CLAM,MFALF_CLAM,ACLF,PRSNT_CELSTEMP,DWP_CELSTEMP,DSFX,FEEL_CELSTEMP,TOP_CELSTEMP,NMYR_TOP_CELSTEMP,CTNY_TOP_CELSTEMP,LWST_CELSTEMP,NMYR_LWST_CELSTEMP,CTNY_LWST_CELSTEMP,DAY_PRCPT,PCNTS_PRCPT,NW_MSNF,MSNF,RLTV_HMDT,WNDRC_CN,WIND_MPS,LAST_CHANGE_DAYHMINSEC
2026040415,276,청송군,援щ쫫留롮쓬,-99,49.39,8,6,-99,15.8,10.3,-99,-99,-99,-99,-99,-99,-99,-99,34.5,-99,-99,-99,70,34,2.2,202604
2026040416,276,청송군,援щ쫫留롮쓬,-99,50,8,4,-99,16.6,10.6,-99,-99,-99,-99,-99,-99,-99,-99,34.5,-99,-99,-99,68,29,1.6,202604
2026040417,276,청송군,援щ쫫留롮쓬,-99,50,7,7,-99,16.3,10.5,-99,-99,-99,-99,-99,-99,-99,-99,34.5,-99,-99,-99,69,29,4.9,202604
2026040418,276,청송군,?먮┝,-99,50,9,4,-99,16,8.4,-99,-99,-99,-99,-99,-99,-99,-99,34.5,-99,-99,-99,61,29,5.2,202604
2026040419,276,청송군,留묒쓬,-99,49.2,0,0,-99,14.7,8.8,-99,-99,-99,-99,-99,-99,-99,-99,34.5,-99,-99,-99,68,29,3.6,202604
2026040420,276,청송군,留묒쓬,-99,43.27,0,0,-99,14.1,8.7,-99,-99,-99,-99,-99,-99,-99,-99,34.5,-99,-99,-99,70,25,2.9,202604
2026040421,276,청송군,留묒쓬,-99,25.09,0,0,-99,12.1,8.7,-99,-99,-99,-99,-99,-99,-99,-99,34.5,-99,-99,-99,80,16,2.2,202604
2026040422,276,청송군,留묒쓬,-99,21.97,0,0,-99,10.8,8,-99,-99,-99,-99,-99,-99,-99,-99,34.5,-99,-99,-99,83,14,1.3,202604
2026040423,276,청송군,留묒쓬,-99,17.34,0,0,-99,9.6,7.7,-99,-99,-99,-99,-99,-99,-99,-99,34.5,-99,-99,-99,88,14,1.7,202604
2026040400,279,구미,?먮┝,-99,8.26,10,10,-99,12.9,7.1,-99,-99,-99,-99,-99,-99,-99,-99,0.2,-99,-99,-99,68,25,0.9,202604
2026040401,279,구미,?먮┝,-99,3.39,10,6,-99,11.1,9.3,-99,-99,-99,-99,-99,-99,-99,-99,1.7,-99,-99,-99,89,9,0.6,202604
2026040402,279,구미,?먮┝,-99,1.53,10,8,-99,11.1,9.8,-99,-99,-99,-99,-99,-99,-99,-99,5.2,-99,-99,-99,92,9,1.5,202604
2026040403,279,구미,?먮┝,-99,2.22,10,9,-99,10.7,9.7,-99,-99,-99,-99,-99,-99,-99,-99,8.8,-99,-99,-99,94,7,2.1,202604
2026040404,279,구미,?먮┝,-99,2.81,10,9,-99,10.4,9.4,-99,-99,-99,-99,-99,-99,-99,-99,11.8,-99,-99,-99,94,9,1.4,202604
2026040405,279,구미,?먮┝,-99,2.15,10,10,-99,10.2,9.4,-99,-99,-99,-99,-99,-99,-99,-99,16.5,-99,-99,-99,95,7,1.1,202604
2026040406,279,구미,?먮┝,-99,2.4,10,10,-99,10.3,9.5,-99,-99,-99,-99,-99,-99,-99,-99,23.1,-99,-99,-99,95,18,0.6,202604
2026040407,279,구미,?먮┝,-99,3.24,10,10,-99,10.2,9.4,-99,-99,-99,-99,-99,-99,-99,-99,29.6,-99,-99,-99,95,9,1,202604
2026040408,279,구미,?먮┝,-99,1.45,10,10,-99,10.6,9.8,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,95,25,1.1,202604
2026040409,279,구미,?먮┝,-99,2.049999,10,10,-99,10.6,9.9,-99,-99,-99,-99,-99,-99,-99,-99,43.2,-99,-99,-99,96,27,2.2,202604
2026040410,279,구미,?먮┝,-99,4.39,9,9,-99,11.2,10.4,-99,-99,-99,-99,-99,-99,-99,-99,47.4,-99,-99,-99,95,27,1.8,202604
2026040411,279,구미,?먮┝,-99,3.98,10,10,-99,11.8,11,-99,-99,-99,-99,-99,-99,-99,-99,49.2,-99,-99,-99,95,27,2.3,202604
2026040412,279,구미,?먮┝,-99,6.5,10,10,-99,12.8,12,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,95,27,1.9,202604
2026040413,279,구미,援щ쫫留롮쓬,-99,50,8,8,-99,15.6,12.7,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,83,29,2.5,202604
2026040414,279,구미,?먮┝,-99,50,9,9,-99,18,13.2,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,74,29,2.1,202604
2026040415,279,구미,?먮┝,-99,50,9,7,-99,17.4,12.2,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,72,29,1.8,202604
2026040416,279,구미,?먮┝,-99,50,9,9,-99,17.1,11.3,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,69,29,1.9,202604
2026040417,279,구미,援щ쫫留롮쓬,-99,50,7,7,-99,18.2,10.7,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,62,29,2.3,202604
2026040418,279,구미,援щ쫫議곌툑,-99,50,5,5,-99,16.6,9.7,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,64,29,2.3,202604
2026040419,279,구미,留묒쓬,-99,50,2,0,-99,15.5,9.6,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,68,29,1.6,202604
2026040420,279,구미,留묒쓬,-99,40.29,2,2,-99,14.4,9.4,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,72,34,0.6,202604
2026040421,279,구미,留묒쓬,-99,29.2,2,2,-99,12.5,9.6,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,83,27,0.5,202604
2026040422,279,구미,留묒쓬,-99,20.61,0,0,-99,12.1,9.8,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,86,27,2.5,202604
2026040423,279,구미,留묒쓬,-99,20.54,0,0,-99,11.7,9.2,-99,-99,-99,-99,-99,-99,-99,-99,49.8,-99,-99,-99,85,29,3.3,202604
2026040400,281,영천,?먮┝,-99,6.43,10,2,-99,14.1,6.6,-99,-99,-99,-99,-99,-99,-99,-99,0.3,-99,-99,-99,61,23,0.6,202604
2026040401,281,영천,?먮┝,-99,2.5,10,10,-99,11.3,9.7,-99,-99,-99,-99,-99,-99,-99,-99,2.2,-99,-99,-99,90,7,0.6,202604
2026040402,281,영천,?먮┝,-99,2.47,10,10,-99,10.6,10.1,-99,-99,-99,-99,-99,-99,-99,-99,4.3,-99,-99,-99,97,5,2.1,202604
2026040403,281,영천,?먮┝,-99,2.22,10,6,-99,10.5,10.3,-99,-99,-99,-99,-99,-99,-99,-99,5.9,-99,-99,-99,99,7,1.8,202604
2026040404,281,영천,?먮┝,-99,2.12,10,7,-99,10.5,10.4,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,100,7,1.3,202604
2026040405,281,영천,?먮┝,-99,2.82,10,8,-99,10.7,10.6,-99,-99,-99,-99,-99,-99,-99,-99,10.4,-99,-99,-99,100,7,1.8,202604
2026040406,281,영천,?먮┝,-99,3.54,10,7,-99,11.3,11.2,-99,-99,-99,-99,-99,-99,-99,-99,14.7,-99,-99,-99,100,9,1.9,202604
2026040407,281,영천,?먮┝,-99,5.19,10,10,-99,11.6,11.2,-99,-99,-99,-99,-99,-99,-99,-99,18.4,-99,-99,-99,98,7,2.1,202604
2026040408,281,영천,?먮┝,-99,2.36,10,9,-99,12.1,11.9,-99,-99,-99,-99,-99,-99,-99,-99,21.2,-99,-99,-99,99,7,1.5,202604
2026040409,281,영천,?먮┝,-99,4.47,10,9,-99,13.7,13.3,-99,-99,-99,-99,-99,-99,-99,-99,23.7,-99,-99,-99,98,9,3.6,202604
2026040410,281,영천,?먮┝,-99,2.11,10,10,-99,13.2,13,-99,-99,-99,-99,-99,-99,-99,-99,30.9,-99,-99,-99,99,34,1.5,202604
2026040411,281,영천,?먮┝,-99,4.96,10,10,-99,13.6,13.2,-99,-99,-99,-99,-99,-99,-99,-99,33.8,-99,-99,-99,98,36,2,202604
2026040412,281,영천,?먮┝,-99,4.74,10,7,-99,13.4,13.3,-99,-99,-99,-99,-99,-99,-99,-99,34.7,-99,-99,-99,100,29,2.7,202604
2026040413,281,영천,?먮┝,-99,41.24,9,6,-99,15.4,14.4,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,94,29,2.4,202604
2026040414,281,영천,援щ쫫留롮쓬,-99,50,8,7,-99,17.6,12,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,70,36,1.5,202604
2026040415,281,영천,援щ쫫留롮쓬,-99,50,8,8,-99,17.1,12.4,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,74,29,1.6,202604
2026040416,281,영천,援щ쫫留롮쓬,-99,50,8,8,-99,16.8,11.9,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,73,27,3.1,202604
2026040417,281,영천,援щ쫫留롮쓬,-99,50,7,7,-99,17.7,11.7,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,68,29,4.3,202604
2026040418,281,영천,援щ쫫留롮쓬,-99,50,6,6,-99,16.5,11.2,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,71,29,3.8,202604
2026040419,281,영천,援щ쫫留롮쓬,-99,50,6,6,-99,15.8,10.5,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,71,27,2.1,202604
2026040420,281,영천,留묒쓬,-99,50,0,0,-99,15,10.1,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,73,29,1.9,202604
2026040421,281,영천,留묒쓬,-99,43.43,0,0,-99,12.6,10.4,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,87,29,2,202604
2026040422,281,영천,留묒쓬,-99,30.12,0,0,-99,12.2,10.6,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,90,34,0.7,202604
2026040423,281,영천,留묒쓬,-99,18.6,0,0,-99,10.9,10.1,-99,-99,-99,-99,-99,-99,-99,-99,34.9,-99,-99,-99,95,34,0.5,202604
2026040400,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040401,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040402,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040403,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040404,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040405,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040406,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040407,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040408,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040409,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040410,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040411,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040412,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040413,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040414,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040415,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040416,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040417,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040418,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040419,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040420,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040421,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040422,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040423,982,#N/A,留묒쓬,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040400,257,양산시,?먮┝,-99,2.3,10,1,-99,13.2,13.1,-99,-99,-99,-99,-99,-99,-99,-99,1.5,-99,-99,-99,100,11,0.5,202604
2026040401,257,양산시,?먮┝,-99,4.31,10,3,-99,13.1,13,-99,-99,-99,-99,-99,-99,-99,-99,1.2,-99,-99,-99,100,7,0.6,202604
2026040402,257,양산시,?먮┝,-99,3.96,10,4,-99,13.2,13.1,-99,-99,-99,-99,-99,-99,-99,-99,3.3,-99,-99,-99,100,36,1.6,202604
2026040403,257,양산시,?먮┝,-99,3.98,10,2,-99,13,12.9,-99,-99,-99,-99,-99,-99,-99,-99,5.4,-99,-99,-99,100,9,0.9,202604
2026040404,257,양산시,?먮┝,-99,9.53,10,2,-99,14,13.2,-99,-99,-99,-99,-99,-99,-99,-99,7.4,-99,-99,-99,95,14,2.4,202604
2026040405,257,양산시,?먮┝,-99,7.87,10,2,-99,13.7,13.3,-99,-99,-99,-99,-99,-99,-99,-99,11.2,-99,-99,-99,98,9,3.4,202604
2026040406,257,양산시,?먮┝,-99,4.89,10,3,-99,13.5,13.1,-99,-99,-99,-99,-99,-99,-99,-99,16.399999,-99,-99,-99,98,7,3.2,202604
2026040407,257,양산시,?먮┝,-99,4.87,10,2,-99,14.6,13.9,-99,-99,-99,-99,-99,-99,-99,-99,22.5,-99,-99,-99,96,7,2.4,202604
2026040408,257,양산시,?먮┝,-99,5.9,10,3,-99,15.2,14.5,-99,-99,-99,-99,-99,-99,-99,-99,29.1,-99,-99,-99,96,9,2.4,202604
2026040409,257,양산시,?먮┝,-99,8.23,10,3,-99,15.4,15,-99,-99,-99,-99,-99,-99,-99,-99,31.2,-99,-99,-99,98,36,3.1,202604
2026040410,257,양산시,?먮┝,-99,3.34,9,7,-99,15.3,15.2,-99,-99,-99,-99,-99,-99,-99,-99,34.1,-99,-99,-99,100,5,2,202604
2026040411,257,양산시,?먮┝,-99,6.49,9,9,-99,16.2,16.1,-99,-99,-99,-99,-99,-99,-99,-99,35.2,-99,-99,-99,100,20,4.2,202604
2026040412,257,양산시,?먮┝,-99,37.5,9,8,-99,15.8,15.3,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,97,29,3.7,202604
2026040413,257,양산시,?먮┝,-99,48.24,9,3,-99,16.1,15.1,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,94,29,1.3,202604
2026040414,257,양산시,援щ쫫留롮쓬,-99,47.96,8,4,-99,17.3,14.5,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,84,27,3,202604
2026040415,257,양산시,援щ쫫留롮쓬,-99,48.72,7,2,-99,19,13.6,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,71,29,4.099999,202604
2026040416,257,양산시,援щ쫫留롮쓬,-99,47.9,8,6,-99,18.8,14,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,74,27,2.2,202604
2026040417,257,양산시,援щ쫫留롮쓬,-99,48.56,7,7,-99,19.4,12.8,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,66,27,2.6,202604
2026040418,257,양산시,援щ쫫留롮쓬,-99,49.82,6,4,-99,19.6,12.1,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,62,27,2,202604
2026040419,257,양산시,留묒쓬,-99,50,0,0,-99,17.1,13,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,77,16,1.3,202604
2026040420,257,양산시,留묒쓬,-99,48.85,0,0,-99,15.9,12.6,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,81,20,1.2,202604
2026040421,257,양산시,留묒쓬,-99,43.44,0,0,-99,16,13.4,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,85,20,0.7,202604
2026040422,257,양산시,留묒쓬,-99,35.05,0,0,-99,14.6,13.4,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,93,23,0.7,202604
2026040423,257,양산시,留묒쓬,-99,30.68,0,0,-99,13.8,13.3,-99,-99,-99,-99,-99,-99,-99,-99,35.3,-99,-99,-99,97,18,1.3,202604
2026040400,127,충주,?먮┝,-99,12.23,10,9,-99,13.6,7.3,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,66,9,1.1,202604
2026040401,127,충주,?먮┝,-99,20.44,10,4,-99,13.2,5.5,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,60,18,0.9,202604
2026040402,127,충주,?먮┝,-99,12.05,10,10,-99,11,7.1,-99,-99,-99,-99,-99,-99,-99,-99,0.2,-99,-99,-99,77,11,1,202604
2026040403,127,충주,?먮┝,-99,7.17,10,10,-99,10.3,7.7,-99,-99,-99,-99,-99,-99,-99,-99,1.9,-99,-99,-99,84,9,1.8,202604
2026040404,127,충주,?먮┝,-99,2.44,10,7,-99,9.8,8,-99,-99,-99,-99,-99,-99,-99,-99,3.9,-99,-99,-99,89,7,1.5,202604
2026040405,127,충주,?먮┝,-99,5.37,10,10,-99,9.8,7.9,-99,-99,-99,-99,-99,-99,-99,-99,6.7,-99,-99,-99,88,5,2.8,202604
2026040406,127,충주,?먮┝,-99,-99,10,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,202604
2026040407,127,충주,?먮┝,-99,7.54,10,6,-99,9.8,8,-99,-99,-99,-99,-99,-99,-99,-99,10.6,-99,-99,-99,89,2,2.5,202604
2026040408,127,충주,?먮┝,-99,3.51,10,4,-99,10,8.7,-99,-99,-99,-99,-99,-99,-99,-99,14,-99,-99,-99,92,7,1.5,202604
2026040409,127,충주,?먮┝,-99,6.53,10,2,-99,10.5,8.7,-99,-99,-99,-99,-99,-99,-99,-99,17.1,-99,-99,-99,89,7,3.1,202604
2026040410,127,충주,?먮┝,-99,6.57,10,3,-99,10.6,9.1,-99,-99,-99,-99,-99,-99,-99,-99,19.3,-99,-99,-99,91,11,1,202604
2026040411,127,충주,?먮┝,-99,13.52,10,2,-99,12.1,10.5,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,90,2,2.9,202604
2026040412,127,충주,?먮┝,-99,17.94,9,9,-99,12.5,10.7,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,89,32,1.4,202604
2026040413,127,충주,援щ쫫留롮쓬,-99,26.67,7,7,-99,14.4,10.9,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,80,32,1,202604
2026040414,127,충주,?먮┝,-99,50,9,9,-99,15.6,10.7,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,73,27,1.3,202604
2026040415,127,충주,?먮┝,-99,49.17,9,9,-99,15.8,10.7,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,72,20,1.3,202604
2026040416,127,충주,援щ쫫留롮쓬,-99,45.41,8,8,-99,16.2,10.9,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,71,23,2.9,202604
2026040417,127,충주,援щ쫫留롮쓬,-99,17.17,7,7,-99,17.2,10.3,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,64,23,3.7,202604
2026040418,127,충주,留묒쓬,-99,18.02,2,2,-99,15.6,9,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,65,23,3.5,202604
2026040419,127,충주,留묒쓬,-99,18.39,1,1,-99,13.6,8.4,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,71,23,2.5,202604
2026040420,127,충주,留묒쓬,-99,27.78,2,2,-99,12.6,7.8,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,73,23,2.1,202604
2026040421,127,충주,留묒쓬,-99,26.2,2,2,-99,11.6,7.5,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,76,25,2.5,202604
2026040422,127,충주,?먮┝,-99,23.1,9,4,-99,11,7.3,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,78,23,2.7,202604
2026040423,127,충주,?먮┝,-99,19.5,9,9,-99,10.5,7,-99,-99,-99,-99,-99,-99,-99,-99,20.3,-99,-99,-99,79,25,2.4,202604
2026040400,129,서산,?먮┝,-99,12.31,10,5,-99,11.8,7.6,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,76,11,2.4,202604
2026040401,129,서산,?먮┝,-99,11.91,10,6,-99,11.1,8.4,-99,-99,-99,-99,-99,-99,-99,-99,0.3,-99,-99,-99,84,14,2.7,202604
2026040402,129,서산,?먮┝,-99,7.4,10,4,-99,11,8.9,-99,-99,-99,-99,-99,-99,-99,-99,0.8,-99,-99,-99,87,0,0.2,202604
2026040403,129,서산,?먮┝,-99,6.66,10,1,-99,10.5,9,-99,-99,-99,-99,-99,-99,-99,-99,1.4,-99,-99,-99,91,14,0.9,202604
2026040404,129,서산,?먮┝,-99,4.54,10,3,-99,10.2,9.7,-99,-99,-99,-99,-99,-99,-99,-99,3.3,-99,-99,-99,97,7,1.7,202604
2026040405,129,서산,?먮┝,-99,6.15,10,1,-99,10.1,9.7,-99,-99,-99,-99,-99,-99,-99,-99,3.9,-99,-99,-99,98,7,2.4,202604
2026040406,129,서산,?먮┝,-99,4.46,10,6,-99,9.9,9.7,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,-99,99,7,3.7,202604
2026040407,129,서산,?먮┝,-99,5.51,10,5,-99,10.2,9.8,-99,-99,-99,-99,-99,-99,-99,-99,6.6,-99,-99,-99,98,7,3.2,202604
2026040408,129,서산,?먮┝,-99,5.32,10,2,-99,10.3,10.1,-99,-99,-99,-99,-99,-99,-99,-99,6.9,-99,-99,-99,99,5,2.5,202604
2026040409,129,서산,?먮┝,-99,5.24,10,10,-99,10.6,10.2,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,98,5,2.7,202604
2026040410,129,서산,援щ쫫留롮쓬,-99,5.94,7,7,-99,12.2,11.4,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,95,16,1.9,202604
2026040411,129,서산,援щ쫫留롮쓬,-99,5.03,7,7,-99,13.6,11.6,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,88,5,2.4,202604
2026040412,129,서산,?먮┝,-99,13.89,9,8,-99,14.3,9.9,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,75,32,4.6,202604
2026040413,129,서산,援щ쫫留롮쓬,-99,29.16,6,6,-99,15.9,8.8,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,63,32,6.4,202604
2026040414,129,서산,援щ쫫議곌툑,-99,15.93,4,4,-99,15.6,9.4,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,67,29,6.1,202604
2026040415,129,서산,援щ쫫議곌툑,-99,14.9,4,2,-99,14.6,8.9,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,69,29,6.4,202604
2026040416,129,서산,援щ쫫留롮쓬,-99,16.45,8,3,-99,12.3,8.3,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,77,32,4.4,202604
2026040417,129,서산,?먮┝,-99,20.85,9,9,-99,10.6,7.1,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,79,32,4.3,202604
2026040418,129,서산,留묒쓬,-99,21.32,0,0,-99,10.5,5.4,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,71,32,2.5,202604
2026040419,129,서산,留묒쓬,-99,14.45,0,0,-99,8,4.3,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,78,25,2.8,202604
2026040420,129,서산,留묒쓬,-99,10.49,0,0,-99,6.5,3.9,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,84,23,2.4,202604
2026040421,129,서산,留묒쓬,-99,7.38,2,2,-99,5.9,3.8,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,87,23,2.6,202604
2026040422,129,서산,?먮┝,-99,7.25,9,9,-99,6,4.099999,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,88,18,1.9,202604
2026040423,129,서산,?먮┝,-99,7.34,9,9,-99,6,3.9,-99,-99,-99,-99,-99,-99,-99,-99,7.8,-99,-99,-99,87,20,1.6,202604
2026040400,188,성산,?먮┝,-99,2.3,10,2,-99,15.7,14.8,-99,-99,-99,-99,-99,-99,-99,-99,13,-99,-99,-99,95,14,6.2,202604
2026040401,188,성산,?먮┝,-99,2.43,10,4,-99,16.3,15.3,-99,-99,-99,-99,-99,-99,-99,-99,5.1,-99,-99,-99,94,14,9.4,202604
2026040402,188,성산,?먮┝,-99,1.78,10,4,-99,16.5,15.6,-99,-99,-99,-99,-99,-99,-99,-99,11.2,-99,-99,-99,95,14,9.4,202604
2026040403,188,성산,?먮┝,-99,0.77,10,5,-99,16.7,16,-99,-99,-99,-99,-99,-99,-99,-99,20.9,-99,-99,-99,96,16,10.4,202604
