PRESNATN_DAYHMINSEC,WTCD_RGDVS_CD,WTCD_RGDVS,PRSNT_WETHER_CN,NOPHN_CD,VSBT_DIST,ALL_CLAM,MFALF_CLAM,ACLF,PRSNT_CELSTEMP,DWP_CELSTEMP,DSFX,FEEL_CELSTEMP,TOP_CELSTEMP,NMYR_TOP_CELSTEMP,CTNY_TOP_CELSTEMP,LWST_CELSTEMP,NMYR_LWST_CELSTEMP,CTNY_LWST_CELSTEMP,DAY_PRCPT,PCNTS_PRCPT,NW_MSNF,MSNF,RLTV_HMDT,WNDRC_CN,WIND_MPS,LAST_CHANGE_DAYHMINSEC
2026040611,165,목포,?쏀븳?댁뒳鍮??⑥냽(?쒖젙1km?댁긽),50.0,4.42,10,10,-99.0,15.5,14.6,-99,-99,-99,-99,-99,-99,-99,-99.0,1.1,-99,-99,-99.0,95.0,18.0,2.3,202604.0
2026040518,146,전주,留묒쓬,-99.0,42.47,0,0,-99.0,16.9,3.1,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,40.0,27.0,3.1,202604.0
2026040500,981,,留묒쓬,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,,-99.0,202604.0
2026040221,169,흑산도,諛뺣Т,10.0,2.5,0,0,-99.0,10.0,8.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,93.0,18.0,2.2,202604.0
2026040612,203,이천,?먮┝,-99.0,32.41,9,2,-99.0,12.9,7.1,-99,-99,-99,-99,-99,-99,-99,-99.0,2.7,-99,-99,-99.0,68.0,2.0,0.5,202604.0
2026040411,165,목포,援щ쫫留롮쓬,-99.0,36.01,8,8,-99.0,12.5,11.3,-99,-99,-99,-99,-99,-99,-99,-99.0,35.5,-99,-99,-99.0,93.0,34.0,8.1,202604.0
2026040211,174,순천,留묒쓬,-99.0,19.65,0,0,-99.0,13.5,-0.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,37.0,32.0,4.2,202604.0
2026040506,106,동해,留묒쓬,-99.0,40.23,0,0,-99.0,10.6,4.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,66.0,20.0,2.2,202604.0
2026040714,276,청송군,留묒쓬,-99.0,45.6,0,0,-99.0,12.0,-13.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,16.0,29.0,4.3,202604.0
2026040608,108,서울,?쏀븳鍮꾨떒??留ㅼ떆3mm?댄븯),60.0,8.1,10,6,-99.0,10.5,7.3,-99,-99,-99,-99,-99,-99,-99,-99.0,0.1,-99,-99,-99.0,81.0,27.0,1.2,202604.0
2026040207,130,울진,留묒쓬,-99.0,4.53,0,0,-99.0,7.7,7.2,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,97.0,32.0,1.8,202604.0
2026040215,135,추풍령,留묒쓬,-99.0,29.81,0,0,-99.0,17.2,-1.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,28.0,27.0,5.9,202604.0
2026033122,283,경주시,援щ쫫留롮쓬,-99.0,5.92,8,4,-99.0,9.6,8.3,-99,-99,-99,-99,-99,-99,-99,-99.0,22.0,-99,-99,-99.0,92.0,18.0,1.5,203000.0
2026040221,983,,留묒쓬,-99.0,34.52,0,0,-99.0,13.4,-3.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,30.0,32.0,3.6,202604.0
2026040309,259,강진군,援щ쫫留롮쓬,-99.0,3.17,8,8,-99.0,11.4,8.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,82.0,5.0,0.8,202604.0
2026040607,284,거창,?먮┝,-99.0,24.07,9,1,-99.0,9.0,6.0,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,82.0,23.0,1.8,202604.0
2026033118,279,구미,?먮┝,-99.0,50.0,9,9,-99.0,15.2,7.7,-99,-99,-99,-99,-99,-99,-99,-99.0,20.8,-99,-99,-99.0,61.0,9.0,0.9,203000.0
2026040503,212,홍천,援щ쫫留롮쓬,-99.0,15.18,8,8,-99.0,8.5,4.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,75.0,23.0,1.0,202604.0
2026040114,131,청주,?먮┝,-99.0,25.62,9,3,-99.0,17.3,7.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,53.0,27.0,1.7,203000.0
2026040421,276,청송군,留묒쓬,-99.0,25.09,0,0,-99.0,12.1,8.7,-99,-99,-99,-99,-99,-99,-99,-99.0,34.5,-99,-99,-99.0,80.0,16.0,2.2,202604.0
2026040109,259,강진군,?먮┝,-99.0,13.93,10,7,-99.0,14.1,10.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,81.0,5.0,1.5,203000.0
2026033106,189,서귀포,留묒쓬,-99.0,50.0,0,0,-99.0,16.0,10.0,-99,-99,-99,-99,-99,-99,-99,-99.0,0.3,-99,-99,-99.0,68.0,36.0,3.9,203000.0
2026040614,235,보령,?먮┝,-99.0,22.81,9,1,-99.0,16.2,6.5,-99,-99,-99,-99,-99,-99,-99,-99.0,14.1,-99,-99,-99.0,53.0,34.0,3.5,202604.0
2026040400,172,고창,?먮┝,-99.0,5.69,10,1,-99.0,12.5,11.2,-99,-99,-99,-99,-99,-99,-99,-99.0,2.0,-99,-99,-99.0,92.0,2.0,2.2,202604.0
2026040108,185,고산,?먮┝,-99.0,4.84,10,9,-99.0,12.9,12.4,-99,-99,-99,-99,-99,-99,-99,-99.0,1.6,-99,-99,-99.0,97.0,5.0,2.7,203000.0
2026040117,155,창원,?먮┝,-99.0,21.0,10,10,-99.0,15.2,9.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,69.0,23.0,0.9,203000.0
2026040217,984,,留묒쓬,-99.0,26.49,0,0,-99.0,14.3,0.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,39.0,27.0,4.2,202604.0
2026033104,138,포항,?쏀븳鍮꾧퀎??留ㅼ떆3mm?댄븯),61.0,4.35,10,8,-99.0,11.9,11.5,-99,-99,-99,-99,-99,-99,-99,-99.0,15.8,-99,-99,-99.0,98.0,5.0,6.3,203000.0
2026040712,136,안동,留묒쓬,-99.0,50.0,0,0,-99.0,11.2,-10.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,20.0,32.0,2.6,202604.0
2026040300,156,광주,諛뺣Т,10.0,3.26,5,0,-99.0,10.9,8.199999,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,84.0,20.0,1.1,202604.0
2026040712,984,,留묒쓬,-99.0,50.0,0,0,-99.0,11.7,-10.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,20.0,34.0,2.9,202604.0
2026040521,273,문경,留묒쓬,-99.0,49.88,0,0,-99.0,11.2,-0.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,43.0,32.0,1.0,202604.0
2026040216,192,진주,留묒쓬,-99.0,50.0,0,0,-99.0,21.4,-6.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,15.0,32.0,3.1,202604.0
2026040101,244,임실,?먮┝,-99.0,36.29,10,10,-99.0,12.0,9.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,85.0,34.0,0.6,203000.0
2026040707,185,고산,留묒쓬,-99.0,49.93,0,0,-99.0,11.9,-1.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,38.0,9.0,8.6,202604.0
2026040101,192,진주,?먮┝,-99.0,17.02,10,10,-99.0,12.5,9.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,82.0,11.0,0.6,203000.0
2026040210,212,홍천,留묒쓬,-99.0,11.45,0,0,-99.0,10.4,3.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,64.0,23.0,1.0,202604.0
2026040109,254,순창군,援щ쫫留롮쓬,-99.0,15.31,8,7,-99.0,13.7,9.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,76.0,27.0,0.7,203000.0
2026040622,121,영월,留묒쓬,-99.0,33.89,0,0,-99.0,8.5,2.7,-99,-99,-99,-99,-99,-99,-99,-99.0,3.7,-99,-99,-99.0,67.0,25.0,2.8,202604.0
2026040121,127,충주,援щ쫫留롮쓬,-99.0,11.43,6,1,-99.0,8.3,5.9,-99,-99,-99,-99,-99,-99,-99,-99.0,2.3,-99,-99,-99.0,85.0,9.0,0.9,203000.0
2026040418,278,의성,援щ쫫留롮쓬,-99.0,50.0,8,7,-99.0,16.7,11.1,-99,-99,-99,-99,-99,-99,-99,-99.0,37.4,-99,-99,-99.0,70.0,27.0,2.5,202604.0
2026040507,294,거제,留묒쓬,-99.0,7.67,0,0,-99.0,8.7,8.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,96.0,32.0,0.5,202604.0
2026040321,168,여수,?쏀븳鍮꾨떒??留ㅼ떆3mm?댄븯),60.0,4.53,10,5,-99.0,14.6,11.1,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,80.0,11.0,1.3,202604.0
2026033121,284,거창,?먮┝,-99.0,49.92,9,9,-99.0,13.2,8.8,-99,-99,-99,-99,-99,-99,-99,-99.0,9.7,-99,-99,-99.0,75.0,11.0,1.5,203000.0
2026040715,119,수원,留묒쓬,-99.0,50.0,0,0,-99.0,11.3,-6.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,28.0,29.0,4.5,202604.0
2026040312,165,목포,援щ쫫留롮쓬,-99.0,14.09,8,0,-99.0,18.7,6.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,45.0,16.0,3.3,202604.0
2026040409,165,목포,"鍮꾨걹??,21.00""",50.0,8.0,3,-99,12.6,12.1,-99.0,-99,-99,-99,-99,-99,-99,-99,35.5,-99.0,-99,-99,97.0,5.0,8.199999,202604.0,
2026040105,192,진주,?먮┝,-99.0,3.24,10,10,-99.0,10.6,9.5,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,93.0,0.0,0.4,203000.0
2026040723,104,북강릉,留묒쓬,-99.0,40.67,0,0,-99.0,5.3,-2.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,58.0,23.0,1.7,202604.0
2026033112,136,안동,?먮┝,-99.0,50.0,9,9,-99.0,14.3,6.6,-99,-99,-99,-99,-99,-99,-99,-99.0,20.9,-99,-99,-99.0,60.0,9.0,2.1,203000.0
2026033114,192,진주,援щ쫫留롮쓬,-99.0,50.0,7,2,-99.0,20.3,8.9,-99,-99,-99,-99,-99,-99,-99,-99.0,6.0,-99,-99,-99.0,48.0,11.0,2.2,203000.0
2026040212,247,남원,留묒쓬,-99.0,18.08,0,0,-99.0,16.1,3.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,44.0,2.0,2.2,202604.0
2026040706,257,양산시,援щ쫫留롮쓬,-99.0,48.5,6,0,-99.0,7.2,-3.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,48.0,9.0,0.9,202604.0
2026040509,271,봉화,留묒쓬,-99.0,24.02,0,0,-99.0,9.2,4.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,70.0,16.0,1.1,202604.0
2026040518,101,춘천,留묒쓬,-99.0,44.99,0,0,-99.0,16.9,0.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,32.0,20.0,3.0,202604.0
2026033120,235,보령,援щ쫫留롮쓬,-99.0,5.64,6,6,-99.0,10.0,7.4,-99,-99,-99,-99,-99,-99,-99,-99.0,10.5,-99,-99,-99.0,84.0,27.0,0.6,203000.0
2026040100,115,울릉도,援щ쫫議곌툑,-99.0,28.17,5,0,-99.0,8.1,6.2,-99,-99,-99,-99,-99,-99,-99,-99.0,21.0,-99,-99,-99.0,88.0,9.0,2.0,203000.0
2026040406,244,임실,?먮┝,-99.0,2.61,10,10,-99.0,10.2,9.4,-99,-99,-99,-99,-99,-99,-99,-99.0,26.5,-99,-99,-99.0,95.0,5.0,3.4,202604.0
2026040123,244,임실,援щ쫫留롮쓬,-99.0,15.92,7,0,-99.0,7.6,1.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,65.0,27.0,1.2,203000.0
2026040212,281,영천,留묒쓬,-99.0,31.51,0,0,-99.0,16.8,1.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,36.0,29.0,5.1,202604.0
2026040114,130,울진,?먮┝,-99.0,18.49,9,1,-99.0,14.0,9.2,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,73.0,16.0,2.5,203000.0
2026040301,248,장수,援щ쫫留롮쓬,-99.0,15.9,6,0,-99.0,3.4,0.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,84.0,0.0,0.2,202604.0
2026040415,983,,?먮┝,-99.0,50.0,9,4,-99.0,15.7,9.5,-99,-99,-99,-99,-99,-99,-99,-99.0,32.799999,-99,-99,-99.0,67.0,29.0,5.2,202604.0
2026040309,90,속초,援щ쫫留롮쓬,-99.0,40.23,6,0,-99.0,14.9,1.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,39.0,9.0,1.4,202604.0
2026040510,258,보성군,援щ쫫議곌툑,-99.0,32.06,5,0,-99.0,11.3,5.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,66.0,18.0,4.2,202604.0
2026033122,135,추풍령,援щ쫫留롮쓬,-99.0,28.33,8,8,-99.0,11.8,7.3,-99,-99,-99,-99,-99,-99,-99,-99.0,15.2,-99,-99,-99.0,74.0,9.0,3.1,203000.0
2026040314,244,임실,援щ쫫留롮쓬,-99.0,39.16,7,7,-99.0,21.9,-0.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,23.0,25.0,3.8,202604.0
2026040703,245,정읍,援щ쫫留롮쓬,-99.0,32.6,7,0,-99.0,3.5,1.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,89.0,5.0,2.1,202604.0
2026040312,276,청송군,援щ쫫留롮쓬,-99.0,16.76,7,1,-99.0,19.4,1.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,31.0,7.0,2.6,202604.0
2026040304,203,이천,?먮┝,-99.0,5.74,9,1,-99.0,6.5,3.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,82.0,0.0,0.1,202604.0
2026040701,172,고창,援щ쫫留롮쓬,-99.0,36.36,7,0,-99.0,5.1,1.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,77.0,36.0,1.3,202604.0
2026033104,95,철원,?먮┝,-99.0,3.83,10,10,-99.0,8.9,8.5,-99,-99,-99,-99,-99,-99,-99,-99.0,2.2,-99,-99,-99.0,98.0,34.0,1.3,203000.0
2026040723,201,강화,留묒쓬,-99.0,50.0,0,0,-99.0,6.5,-3.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,49.0,29.0,2.1,202604.0
2026040110,184,제주,?쏀븳鍮꾨떒??留ㅼ떆3mm?댄븯),60.0,27.64,10,8,-99.0,14.6,11.7,-99,-99,-99,-99,-99,-99,-99,-99.0,0.6,-99,-99,-99.0,83.0,9.0,1.3,203000.0
2026040504,236,부여,?먮┝,-99.0,17.37,9,9,-99.0,7.3,3.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,77.0,0.0,0.3,202604.0
2026040704,266,광양시,援щ쫫留롮쓬,-99.0,50.0,6,0,-99.0,9.1,-1.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,46.0,11.0,0.8,202604.0
2026040306,982,,留묒쓬,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,,-99.0,202604.0
2026040618,184,제주,?뚯쟾?앹빟?쒕퉬,91.0,-99.0,10,7,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,,-99.0,202604.0
2026040610,172,고창,?먮┝,-99.0,7.06,9,7,-99.0,12.9,12.2,-99,-99,-99,-99,-99,-99,-99,-99.0,5.1,-99,-99,-99.0,96.0,29.0,0.9,202604.0
2026040606,221,제천,?먮┝,-99.0,11.53,9,9,-99.0,7.5,6.8,-99,-99,-99,-99,-99,-99,-99,-99.0,3.2,-99,-99,-99.0,96.0,11.0,0.6,202604.0
2026040409,152,울산,蹂댄넻鍮꾧퀎??留ㅼ떆3~15mm),63.0,4.53,10,9,-99.0,13.8,13.4,-99,-99,-99,-99,-99,-99,-99,-99.0,35.2,-99,-99,-99.0,98.0,14.0,2.6,202604.0
2026040200,133,대전,援щ쫫議곌툑,-99.0,48.6,4,0,-99.0,8.8,-0.2,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,53.0,25.0,0.7,202604.0
2026033105,255,북창원,留묒쓬,-99.0,2.21,0,0,-99.0,12.2,11.8,-99,-99,-99,-99,-99,-99,-99,-99.0,7.3,-99,-99,-99.0,98.0,32.0,2.8,203000.0
2026040401,119,수원,?쏀븳鍮꾧퀎??留ㅼ떆3mm?댄븯),61.0,11.31,10,4,-99.0,13.1,6.6,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,65.0,16.0,3.1,202604.0
2026040708,203,이천,留묒쓬,-99.0,50.0,0,0,-99.0,6.0,-3.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,49.0,18.0,1.2,202604.0
2026040314,100,대관령,援щ쫫留롮쓬,-99.0,30.42,7,7,-99.0,17.2,0.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,33.0,29.0,3.6,202604.0
2026040613,130,울진,援щ쫫留롮쓬,-99.0,45.13,8,3,-99.0,17.8,8.6,-99,-99,-99,-99,-99,-99,-99,-99.0,0.2,-99,-99,-99.0,55.0,32.0,2.1,202604.0
2026040700,277,영덕,援щ쫫留롮쓬,-99.0,46.9,6,0,-99.0,10.2,0.0,-99,-99,-99,-99,-99,-99,-99,-99.0,5.0,-99,-99,-99.0,49.0,36.0,3.5,202604.0
2026040717,201,강화,留묒쓬,-99.0,50.0,0,0,-99.0,11.4,0.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,46.0,25.0,4.4,202604.0
2026033123,216,태백,援щ쫫留롮쓬,-99.0,3.57,8,8,-99.0,5.4,5.1,-99,-99,-99,-99,-99,-99,-99,-99.0,25.5,-99,-99,-99.0,98.0,0.0,0.3,203000.0
2026040518,238,금산,留묒쓬,-99.0,50.0,0,0,-99.0,17.8,-1.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,27.0,27.0,2.1,202604.0
2026040503,983,,援щ쫫留롮쓬,-99.0,49.3,6,0,-99.0,8.5,1.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,61.0,34.0,2.8,202604.0
2026040723,95,철원,留묒쓬,-99.0,50.0,0,0,-99.0,3.8,-0.2,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,75.0,29.0,1.1,202604.0
2026040313,112,인천,援щ쫫留롮쓬,-99.0,12.06,8,0,-99.0,18.2,5.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,44.0,20.0,2.3,202604.0
2026033123,98,동두천,援щ쫫留롮쓬,-99.0,50.0,6,6,-99.0,12.1,5.7,-99,-99,-99,-99,-99,-99,-99,-99.0,5.5,-99,-99,-99.0,65.0,0.0,0.1,203000.0
2026040514,108,서울,留묒쓬,-99.0,12.27,0,0,-99.0,15.6,2.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,42.0,25.0,1.8,202604.0
2026040205,285,합천,留묒쓬,-99.0,23.72,0,0,-99.0,7.3,4.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,85.0,23.0,0.7,202604.0
2026033101,295,남해,?먮┝,-99.0,4.66,9,9,-99.0,11.5,10.8,-99,-99,-99,-99,-99,-99,-99,-99.0,1.1,-99,-99,-99.0,96.0,32.0,1.3,203000.0
2026040106,226,보은,?먮┝,-99.0,24.98,9,9,-99.0,10.2,8.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,90.0,0.0,0.0,203000.0
2026040721,130,울진,留묒쓬,-99.0,48.89,0,0,-99.0,6.3,-2.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,52.0,27.0,0.9,202604.0
2026040311,162,통영,援щ쫫留롮쓬,-99.0,14.46,8,7,-99.0,16.5,5.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,49.0,16.0,2.8,202604.0
2026040315,216,태백,援щ쫫議곌툑,-99.0,46.16,5,1,-99.0,18.7,-4.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,20.0,20.0,3.1,202604.0
2026040114,981,,留묒쓬,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,,-99.0,203000.0
2026033107,251,고창군,援щ쫫留롮쓬,-99.0,9.95,8,8,-99.0,11.1,9.8,-99,-99,-99,-99,-99,-99,-99,-99.0,5.9,-99,-99,-99.0,92.0,2.0,2.8,203000.0
2026040713,114,원주,留묒쓬,-99.0,50.0,0,0,-99.0,11.4,-12.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,17.0,25.0,3.6,202604.0
2026040121,261,해남,援щ쫫留롮쓬,-99.0,15.27,8,1,-99.0,9.6,6.8,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,83.0,27.0,2.8,203000.0
2026033119,276,청송군,?먮┝,-99.0,37.37,9,8,-99.0,11.1,6.4,-99,-99,-99,-99,-99,-99,-99,-99.0,20.2,-99,-99,-99.0,73.0,16.0,2.9,203000.0
2026040514,212,홍천,援щ쫫議곌툑,-99.0,40.28,5,0,-99.0,17.5,1.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,33.0,29.0,3.3,202604.0
2026040620,263,의령군,援щ쫫留롮쓬,-99.0,11.07,6,6,-99.0,10.9,8.1,-99,-99,-99,-99,-99,-99,-99,-99.0,2.0,-99,-99,-99.0,83.0,11.0,2.8,202604.0
2026040613,174,순천,援щ쫫留롮쓬,-99.0,24.78,8,2,-99.0,17.6,10.7,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,64.0,18.0,3.7,202604.0
2026040304,262,고흥,援щ쫫留롮쓬,-99.0,2.16,6,6,-99.0,7.7,6.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,93.0,7.0,0.5,202604.0
2026040314,247,남원,援щ쫫留롮쓬,-99.0,22.14,7,2,-99.0,22.6,3.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,28.0,23.0,4.099999,202604.0
2026040600,172,고창,援щ쫫留롮쓬,-99.0,14.65,8,8,-99.0,14.0,9.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,74.0,18.0,3.1,202604.0
2026040705,138,포항,援щ쫫議곌툑,-99.0,50.0,5,0,-99.0,6.2,-6.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,39.0,29.0,1.1,202604.0
2026040419,201,강화,留묒쓬,-99.0,38.12,0,0,-99.0,11.1,6.6,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,74.0,29.0,4.6,202604.0
2026040606,262,고흥,援щ쫫留롮쓬,-99.0,8.17,8,1,-99.0,7.7,6.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,94.0,2.0,0.5,202604.0
2026040117,276,청송군,?먮┝,-99.0,28.23,10,6,-99.0,14.9,5.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,55.0,32.0,2.3,203000.0
2026040206,100,대관령,援щ쫫議곌툑,-99.0,3.0,5,5,-99.0,3.4,3.1,-99,-99,-99,-99,-99,-99,-99,-99.0,0.1,-99,-99,-99.0,98.0,29.0,0.6,202604.0
2026040113,254,순창군,?먮┝,-99.0,29.08,10,1,-99.0,15.9,8.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,62.0,29.0,3.4,203000.0
2026033121,283,경주시,?먮┝,-99.0,12.21,9,3,-99.0,10.3,8.3,-99,-99,-99,-99,-99,-99,-99,-99.0,22.0,-99,-99,-99.0,88.0,16.0,0.8,203000.0
2026040523,106,동해,援щ쫫議곌툑,-99.0,9.38,4,0,-99.0,10.3,8.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,86.0,25.0,1.3,202604.0
2026040718,119,수원,留묒쓬,-99.0,50.0,0,0,-99.0,9.7,-3.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,38.0,25.0,3.8,202604.0
2026040316,244,임실,?먮┝,-99.0,28.48,9,9,-99.0,20.3,1.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,28.0,23.0,3.0,202604.0
2026040200,984,,留묒쓬,-99.0,12.15,0,0,-99.0,5.3,1.2,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,75.0,18.0,0.9,202604.0
2026040308,294,거제,留묒쓬,-99.0,28.51,0,0,-99.0,12.4,3.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,53.0,0.0,0.3,202604.0
2026040703,235,보령,留묒쓬,-99.0,43.74,0,0,-99.0,2.0,-1.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,77.0,2.0,1.0,202604.0
2026033121,289,산청,?먮┝,-99.0,30.06,10,9,-99.0,13.1,10.2,-99,-99,-99,-99,-99,-99,-99,-99.0,10.7,-99,-99,-99.0,83.0,5.0,2.7,203000.0
2026040717,245,정읍,留묒쓬,-99.0,43.35,0,0,-99.0,10.3,-7.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,28.0,34.0,5.6,202604.0
2026040721,244,임실,留묒쓬,-99.0,50.0,0,0,-99.0,5.1,-5.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,47.0,32.0,1.2,202604.0
